Gene stable ID,NCBI gene (formerly Entrezgene) ID
ENSMUSG00000031898,71854
ENSMUSG00002076300,
ENSMUSG00000103817,
ENSMUSG00000020114,71902
ENSMUSG00000104782,
ENSMUSG00000016763,64706
ENSMUSG00000018809,319822
ENSMUSG00000084370,
ENSMUSG00000102341,
ENSMUSG00002076884,
ENSMUSG00000102438,
ENSMUSG00000091361,
ENSMUSG00000070443,
ENSMUSG00000119445,115486188
ENSMUSG00000033214,75409
ENSMUSG00000028007,76561
ENSMUSG00000116703,
ENSMUSG00000116598,
ENSMUSG00000058240,66609
ENSMUSG00000118561,
ENSMUSG00000118534,
ENSMUSG00000115663,
ENSMUSG00000094594,
ENSMUSG00000088995,
ENSMUSG00000053687,319446
ENSMUSG00000115558,
ENSMUSG00000115581,
ENSMUSG00000058953,
ENSMUSG00000115126,
ENSMUSG00000115786,
ENSMUSG00000115260,
ENSMUSG00000058126,
ENSMUSG00000086415,
ENSMUSG00000115269,
ENSMUSG00000029463,68948
ENSMUSG00000115572,
ENSMUSG00000099879,
ENSMUSG00000103140,
ENSMUSG00000115309,
ENSMUSG00002076961,
ENSMUSG00000065508,723905
ENSMUSG00000065403,387135
ENSMUSG00000065416,723891
ENSMUSG00000065442,387139
ENSMUSG00000031996,11804
ENSMUSG00000076256,751527
ENSMUSG00000076062,751549
ENSMUSG00000021933,239134
ENSMUSG00002076088,
ENSMUSG00000082966,
ENSMUSG00000081918,
ENSMUSG00000025592,93837
ENSMUSG00000020740,260302
ENSMUSG00000058355,24015
ENSMUSG00000029464,68080
ENSMUSG00000108033,
ENSMUSG00002076678,115490521
ENSMUSG00000076605,
ENSMUSG00000112199,
ENSMUSG00000036875,327762
ENSMUSG00000083165,
ENSMUSG00000089413,115488261
ENSMUSG00000038068,218215
ENSMUSG00002076621,
ENSMUSG00000104678,
ENSMUSG00000033308,99586
ENSMUSG00000098101,
ENSMUSG00000036977,68999
ENSMUSG00000047216,227485
ENSMUSG00000110202,
ENSMUSG00000003779,19348
ENSMUSG00000110044,
ENSMUSG00000110048,
ENSMUSG00000021379,15904
ENSMUSG00000110188,
ENSMUSG00000064325,15245
ENSMUSG00000021000,338320
ENSMUSG00000114881,
ENSMUSG00000114695,
ENSMUSG00000104916,
ENSMUSG00000076606,
ENSMUSG00000113297,
ENSMUSG00000102788,
ENSMUSG00000038025,18676
ENSMUSG00000102160,
ENSMUSG00000101253,
ENSMUSG00000029465,56378
ENSMUSG00000076607,
ENSMUSG00000101846,
ENSMUSG00000090243,
ENSMUSG00000100701,
ENSMUSG00000100555,
ENSMUSG00000101395,
ENSMUSG00000102728,
ENSMUSG00000088848,
ENSMUSG00002075225,
ENSMUSG00000038702,319901
ENSMUSG00000106542,
ENSMUSG00000087806,115486211
ENSMUSG00000106037,
ENSMUSG00000101875,
ENSMUSG00000062232,76089
ENSMUSG00000099732,
ENSMUSG00002075191,
ENSMUSG00000101220,
ENSMUSG00000109738,
ENSMUSG00000100020,
ENSMUSG00000082491,
ENSMUSG00000088691,115485769
ENSMUSG00000100486,100042960
ENSMUSG00000109593,
ENSMUSG00000099884,
ENSMUSG00000076608,
ENSMUSG00000100304,
ENSMUSG00000051839,14934
ENSMUSG00000101453,
ENSMUSG00000114292,
ENSMUSG00000064556,115485932
ENSMUSG00000102105,
ENSMUSG00000114488,
ENSMUSG00000114571,
ENSMUSG00000099943,
ENSMUSG00000035184,629059
ENSMUSG00002075119,
ENSMUSG00000101687,
ENSMUSG00000055214,319455
ENSMUSG00000021612,22598
ENSMUSG00000119196,115485940
ENSMUSG00000022112,103978
ENSMUSG00000080428,115489245
ENSMUSG00000087765,
ENSMUSG00000082511,
ENSMUSG00000082567,
ENSMUSG00000089476,
ENSMUSG00000084031,
ENSMUSG00000046756,50529
ENSMUSG00000115067,319446
ENSMUSG00000079963,
ENSMUSG00000037475,331401
ENSMUSG00000035459,192188
ENSMUSG00000029860,22793
ENSMUSG00000000753,20317
ENSMUSG00000093589,
ENSMUSG00000117406,18209
ENSMUSG00000091155,319433
ENSMUSG00000089531,
ENSMUSG00000093497,
ENSMUSG00000104296,
ENSMUSG00000035161,18130
ENSMUSG00000095663,
ENSMUSG00000078850,
ENSMUSG00000115577,
ENSMUSG00000005360,20512
ENSMUSG00000024118,72016
ENSMUSG00000022665,67896
ENSMUSG00000078184,
ENSMUSG00000104363,
ENSMUSG00000103277,
ENSMUSG00000104157,
ENSMUSG00000102446,
ENSMUSG00000104248,
ENSMUSG00000103471,
ENSMUSG00000105895,
ENSMUSG00000087875,115487599
ENSMUSG00000070695,636808
ENSMUSG00000024370,52563
ENSMUSG00000037685,11980
ENSMUSG00000103047,
ENSMUSG00000107028,
ENSMUSG00000098190,
ENSMUSG00000022664,74102
ENSMUSG00000072082,12449
ENSMUSG00000041708,223726
ENSMUSG00000064693,115489780
ENSMUSG00000104585,70924
ENSMUSG00000091685,100233207
ENSMUSG00000065231,115485637
ENSMUSG00000042353,333315
ENSMUSG00002076179,
ENSMUSG00000102033,
ENSMUSG00000094429,
ENSMUSG00000065625,115487601
ENSMUSG00000031901,66369
ENSMUSG00000103411,
ENSMUSG00000061024,59014
ENSMUSG00000039103,68810
ENSMUSG00000115371,
ENSMUSG00000102030,
ENSMUSG00000076609,
ENSMUSG00000040640,238988
ENSMUSG00000025911,76187
ENSMUSG00000022663,67841
ENSMUSG00000053604,19895
ENSMUSG00000085359,
ENSMUSG00000084224,
ENSMUSG00000020743,69674
ENSMUSG00000081398,
ENSMUSG00000080798,
ENSMUSG00002075296,
ENSMUSG00000063358,26413
ENSMUSG00000025860,11798
ENSMUSG00000030079,56505
ENSMUSG00000115768,
ENSMUSG00000045538,71986
ENSMUSG00000031902,18021
ENSMUSG00000111246,
ENSMUSG00000039542,17967
ENSMUSG00000096065,
ENSMUSG00000086130,
ENSMUSG00000062518,100503584
ENSMUSG00000064857,115488945
ENSMUSG00000096521,
ENSMUSG00000081179,
ENSMUSG00000083642,
ENSMUSG00000022441,77627
ENSMUSG00000078495,100041677
ENSMUSG00000024587,70223
ENSMUSG00000093594,
ENSMUSG00000080059,277692
ENSMUSG00000059423,242747
ENSMUSG00000028517,67916
ENSMUSG00000025597,237010
ENSMUSG00000029859,13835
ENSMUSG00000083128,
ENSMUSG00000082061,
ENSMUSG00002075274,
ENSMUSG00000029022,28010
ENSMUSG00000093270,100628603
ENSMUSG00000099123,102465582
ENSMUSG00000035435,381072
ENSMUSG00000081441,
ENSMUSG00000067879,76982
ENSMUSG00000038224,18816
ENSMUSG00000099827,
ENSMUSG00000031668,13666
ENSMUSG00000057335,545389
ENSMUSG00002076351,
ENSMUSG00000052013,208154
ENSMUSG00000092617,
ENSMUSG00002076384,
ENSMUSG00000092182,
ENSMUSG00000117788,
ENSMUSG00000038250,74841
ENSMUSG00000101084,
ENSMUSG00000119677,115487335
ENSMUSG00000111682,
ENSMUSG00002075073,
ENSMUSG00000052942,226075
ENSMUSG00000098012,
ENSMUSG00000037649,14998
ENSMUSG00000111589,
ENSMUSG00000039697,211329
ENSMUSG00000058443,
ENSMUSG00000032068,76509
ENSMUSG00000082324,
ENSMUSG00000065750,115490470
ENSMUSG00000104042,
ENSMUSG00000105776,
ENSMUSG00000081978,
ENSMUSG00000082070,
ENSMUSG00000081354,
ENSMUSG00000042496,382066
ENSMUSG00000083561,
ENSMUSG00000081160,
ENSMUSG00000050435,237009
ENSMUSG00000046652,387514
ENSMUSG00000094615,
ENSMUSG00000109928,
ENSMUSG00000097949,
ENSMUSG00000047079,75097
ENSMUSG00000030147,69810
ENSMUSG00000084128,77411
ENSMUSG00000082440,
ENSMUSG00000082260,664969
ENSMUSG00000070583,14349
ENSMUSG00000083971,
ENSMUSG00000083452,
ENSMUSG00002074939,
ENSMUSG00000098405,115486126
ENSMUSG00000080965,
ENSMUSG00000081034,
ENSMUSG00000081925,
ENSMUSG00000083663,
ENSMUSG00000022661,17470
ENSMUSG00000081124,
ENSMUSG00000083352,
ENSMUSG00000018865,29859
ENSMUSG00000029020,170731
ENSMUSG00002076312,
ENSMUSG00000084053,
ENSMUSG00000064551,115489241
ENSMUSG00000072995,382239
ENSMUSG00000082482,624153
ENSMUSG00002075399,
ENSMUSG00000043295,
ENSMUSG00000080954,
ENSMUSG00000024130,27410
ENSMUSG00000067441,100039319
ENSMUSG00000080852,
ENSMUSG00000081134,
ENSMUSG00000083345,
ENSMUSG00000100780,
ENSMUSG00000083602,
ENSMUSG00000056203,387512
ENSMUSG00000084283,
ENSMUSG00000081659,
ENSMUSG00000084324,
ENSMUSG00000082403,
ENSMUSG00000081466,
ENSMUSG00000084138,
ENSMUSG00000081268,
ENSMUSG00000083031,
ENSMUSG00000051896,74221
ENSMUSG00000100194,100039551
ENSMUSG00000100133,245583
ENSMUSG00000032067,19286
ENSMUSG00000081171,
ENSMUSG00000048284,387353
ENSMUSG00000081587,
ENSMUSG00000020744,67283
ENSMUSG00000088313,
ENSMUSG00000108150,
ENSMUSG00000086431,
ENSMUSG00000055874,232077
ENSMUSG00000034732,93728
ENSMUSG00000068574,258436
ENSMUSG00000083151,
ENSMUSG00000077369,115490489
ENSMUSG00000018868,75772
ENSMUSG00000031903,192654
ENSMUSG00000084172,
ENSMUSG00000107446,
ENSMUSG00000082927,
ENSMUSG00000068396,619547
ENSMUSG00000082718,
ENSMUSG00000091983,258989
ENSMUSG00000083616,624957
ENSMUSG00000083321,
ENSMUSG00000081546,
ENSMUSG00000081728,
ENSMUSG00000083275,
ENSMUSG00000077435,115486097
ENSMUSG00000030082,53421
ENSMUSG00000080695,
ENSMUSG00002076256,
ENSMUSG00000083668,
ENSMUSG00000083699,
ENSMUSG00000080715,
ENSMUSG00000088539,115486105
ENSMUSG00000082590,
ENSMUSG00000084054,
ENSMUSG00000053182,208166
ENSMUSG00000084110,
ENSMUSG00000031904,330836
ENSMUSG00002075736,
ENSMUSG00000082840,
ENSMUSG00000081095,
ENSMUSG00000083537,
ENSMUSG00000055733,54561
ENSMUSG00000086452,
ENSMUSG00000081303,
ENSMUSG00000116542,100047671
ENSMUSG00000025862,20843
ENSMUSG00000089630,
ENSMUSG00000032066,170752
ENSMUSG00000033210,208169
ENSMUSG00000097735,320176
ENSMUSG00000114653,
ENSMUSG00000109849,
ENSMUSG00000054843,226255
ENSMUSG00000058571,23888
ENSMUSG00000041653,116939
ENSMUSG00000104621,
ENSMUSG00000061175,329679
ENSMUSG00000098882,102466642
ENSMUSG00000039217,16173
ENSMUSG00000116227,
ENSMUSG00000045374,192652
ENSMUSG00000116041,
ENSMUSG00000022437,68653
ENSMUSG00000090631,259144
ENSMUSG00000098648,102465148
ENSMUSG00000114503,
ENSMUSG00000014547,268752
ENSMUSG00000078177,
ENSMUSG00000107659,
ENSMUSG00000071494,546896
ENSMUSG00000107698,
ENSMUSG00000018656,403088
ENSMUSG00000022438,170736
ENSMUSG00000033106,66432
ENSMUSG00000032065,66654
ENSMUSG00000099245,102465889
ENSMUSG00000098858,102465311
ENSMUSG00002076415,
ENSMUSG00000114403,
ENSMUSG00000075574,432867
ENSMUSG00000060098,214572
ENSMUSG00000075573,654465
ENSMUSG00000033182,74589
ENSMUSG00000089267,115488558
ENSMUSG00000022129,13190
ENSMUSG00000022439,64099
ENSMUSG00000000171,66925
ENSMUSG00000103634,
ENSMUSG00000104154,
ENSMUSG00000065573,723921
ENSMUSG00002076271,
ENSMUSG00000039016,30057
ENSMUSG00000025912,17864
ENSMUSG00000042185,235134
ENSMUSG00000054474,232078
ENSMUSG00000039529,54670
ENSMUSG00000075572,654458
ENSMUSG00000085148,100042498
ENSMUSG00000114260,
ENSMUSG00000115689,
ENSMUSG00000021994,22418
ENSMUSG00000038014,218236
ENSMUSG00000038217,380712
ENSMUSG00000022659,14525
ENSMUSG00000093757,100885835
ENSMUSG00000117871,
ENSMUSG00000025089,14585
ENSMUSG00002076306,
ENSMUSG00000089746,
ENSMUSG00000107041,
ENSMUSG00000103564,
ENSMUSG00000085363,
ENSMUSG00000028134,56195
ENSMUSG00000106859,
ENSMUSG00000065529,387141
ENSMUSG00000029466,56317
ENSMUSG00000059923,14784
ENSMUSG00000097002,
ENSMUSG00000116442,
ENSMUSG00000075571,73670
ENSMUSG00000062760,72301
ENSMUSG00000031906,58994
ENSMUSG00000030148,26888
ENSMUSG00000114201,
ENSMUSG00000054763,619548
ENSMUSG00000033187,212998
ENSMUSG00000116593,
ENSMUSG00000033177,208171
ENSMUSG00000114344,
ENSMUSG00000064399,115488452
ENSMUSG00000117808,
ENSMUSG00000021939,13030
ENSMUSG00000118224,
ENSMUSG00000074113,75044
ENSMUSG00000118356,
ENSMUSG00000036006,193385
ENSMUSG00000117766,
ENSMUSG00000118900,115488994
ENSMUSG00000037940,234515
ENSMUSG00000088304,
ENSMUSG00000037815,12385
ENSMUSG00000039676,75568
ENSMUSG00000022130,76355
ENSMUSG00000118411,
ENSMUSG00000003882,16197
ENSMUSG00000022658,56370
ENSMUSG00000119843,115486695
ENSMUSG00000056836,
ENSMUSG00000119750,115486642
ENSMUSG00000118924,115486731
ENSMUSG00002076710,
ENSMUSG00000119705,115486710
ENSMUSG00000119817,115486643
ENSMUSG00000118699,115486600
ENSMUSG00000118476,
ENSMUSG00000118878,115486729
ENSMUSG00000108518,
ENSMUSG00000033157,213012
ENSMUSG00000108212,
ENSMUSG00000119126,115486744
ENSMUSG00000108503,
ENSMUSG00000029851,232748
ENSMUSG00000046182,269994
ENSMUSG00000116343,
ENSMUSG00000116464,
ENSMUSG00000022435,22270
ENSMUSG00000041737,235135
ENSMUSG00000084277,
ENSMUSG00000048485,215627
ENSMUSG00000079906,
ENSMUSG00000083394,108167871
ENSMUSG00000089460,115485827
ENSMUSG00000084130,
ENSMUSG00000119351,115486730
ENSMUSG00000108376,
ENSMUSG00000119496,115486736
ENSMUSG00000119937,115486601
ENSMUSG00000118792,115486660
ENSMUSG00000056342,17847
ENSMUSG00000119863,115486602
ENSMUSG00000043940,72145
ENSMUSG00000022434,73225
ENSMUSG00000119827,115486603
ENSMUSG00000119465,115486689
ENSMUSG00000118965,115486605
ENSMUSG00000108672,
ENSMUSG00000101643,
ENSMUSG00000064613,
ENSMUSG00000083340,
ENSMUSG00000119444,115486725
ENSMUSG00000118934,115486722
ENSMUSG00000040859,100383
ENSMUSG00000084473,
ENSMUSG00000107471,
ENSMUSG00000119625,115486652
ENSMUSG00000054422,14080
ENSMUSG00000045210,70675
ENSMUSG00000119311,115486647
ENSMUSG00000119606,115486649
ENSMUSG00000119080,115486653
ENSMUSG00000118836,115486650
ENSMUSG00000119121,115486702
ENSMUSG00000086237,
ENSMUSG00000119560,115486718
ENSMUSG00000119097,115486654
ENSMUSG00000119294,115486655
ENSMUSG00000119160,115486719
ENSMUSG00000033149,208177
ENSMUSG00000119387,115486656
ENSMUSG00000022131,58245
ENSMUSG00000119285,115486657
ENSMUSG00000118688,115486720
ENSMUSG00000119506,115486727
ENSMUSG00000119816,115486734
ENSMUSG00000119751,115486690
ENSMUSG00000111548,
ENSMUSG00000067767,381809
ENSMUSG00000111468,
ENSMUSG00000039257,58188
ENSMUSG00000110952,
ENSMUSG00000111153,
ENSMUSG00000110853,
ENSMUSG00000110778,
ENSMUSG00000032033,12023
ENSMUSG00000061517,223227
ENSMUSG00000089183,
ENSMUSG00000083713,
ENSMUSG00000118804,115488868
ENSMUSG00000041763,22019
ENSMUSG00000098612,102465149
ENSMUSG00000092109,668814
ENSMUSG00000037548,15000
ENSMUSG00000036667,77574
ENSMUSG00000071862,107065
ENSMUSG00000088095,115485962
ENSMUSG00000021991,12294
ENSMUSG00000118253,
ENSMUSG00000025090,75645
ENSMUSG00000105572,
ENSMUSG00000106099,
ENSMUSG00000059820,270156
ENSMUSG00000024357,81500
ENSMUSG00000106075,
ENSMUSG00002076635,
ENSMUSG00002076177,
ENSMUSG00000104726,
ENSMUSG00000077645,
ENSMUSG00000065684,115489757
ENSMUSG00000119878,115486606
ENSMUSG00000027804,67738
ENSMUSG00000099768,
ENSMUSG00000119298,115486607
ENSMUSG00000119786,115486608
ENSMUSG00000119394,115486609
ENSMUSG00000119295,115486610
ENSMUSG00000119073,115486698
ENSMUSG00000091692,243944
ENSMUSG00000019055,18822
ENSMUSG00000119386,115486611
ENSMUSG00000108397,
ENSMUSG00000072663,320277
ENSMUSG00000119753,115486721
ENSMUSG00000118886,115486740
ENSMUSG00000119800,115486700
ENSMUSG00000119831,115486708
ENSMUSG00000119665,115486701
ENSMUSG00000048312,233164
ENSMUSG00000046008,69060
ENSMUSG00000075726,115486735
ENSMUSG00000108661,
ENSMUSG00000119357,115486691
ENSMUSG00000119105,115486697
ENSMUSG00000119316,115486692
ENSMUSG00000102113,
ENSMUSG00000119578,115486661
ENSMUSG00000108619,
ENSMUSG00000119777,115486612
ENSMUSG00000119576,115486613
ENSMUSG00000119778,115486694
ENSMUSG00000119864,115486614
ENSMUSG00000119528,115486703
ENSMUSG00000119847,115486616
ENSMUSG00000119336,115486717
ENSMUSG00000118877,115486651
ENSMUSG00000119397,115486644
ENSMUSG00000072259,434172
ENSMUSG00002075780,
ENSMUSG00000110894,
ENSMUSG00000111442,
ENSMUSG00000089666,
ENSMUSG00000020070,70432
ENSMUSG00000119410,115486645
ENSMUSG00000078737,
ENSMUSG00000118902,115486712
ENSMUSG00000100376,
ENSMUSG00000099657,
ENSMUSG00000089027,115486216
ENSMUSG00000105207,
ENSMUSG00000119682,115486617
ENSMUSG00000119475,115486723
ENSMUSG00000105243,
ENSMUSG00000099979,
ENSMUSG00000104749,
ENSMUSG00000119405,115486724
ENSMUSG00000027809,66841
ENSMUSG00000119296,115486646
ENSMUSG00000118787,115486618
ENSMUSG00000108779,
ENSMUSG00000119331,115486619
ENSMUSG00000119072,115486620
ENSMUSG00000049062,
ENSMUSG00000042179,18946
ENSMUSG00000118873,115486621
ENSMUSG00000118676,115486622
ENSMUSG00000000411,58864
ENSMUSG00000118184,
ENSMUSG00000092031,
ENSMUSG00000119860,115486687
ENSMUSG00000091639,
ENSMUSG00000060275,100042150
ENSMUSG00000101449,
ENSMUSG00000111166,
ENSMUSG00000119057,115486623
ENSMUSG00000119530,115486688
ENSMUSG00000082080,
ENSMUSG00002075908,
ENSMUSG00000110840,
ENSMUSG00000021273,14137
ENSMUSG00000118888,115486624
ENSMUSG00000079547,14999
ENSMUSG00000119477,115486662
ENSMUSG00000000167,72614
ENSMUSG00000044496,77034
ENSMUSG00000119322,115486663
ENSMUSG00000119244,115486625
ENSMUSG00000119271,115486627
ENSMUSG00000056383,233168
ENSMUSG00000078554,68233
ENSMUSG00000119897,115486664
ENSMUSG00000118861,115486666
ENSMUSG00000075968,115486728
ENSMUSG00000119927,115486667
ENSMUSG00000119539,115486668
ENSMUSG00000118976,115486669
ENSMUSG00000118755,115486670
ENSMUSG00000118732,115486672
ENSMUSG00000119088,115486673
ENSMUSG00000119350,115486674
ENSMUSG00000119724,115486675
ENSMUSG00000119020,115486676
ENSMUSG00000066537,269902
ENSMUSG00000047945,17357
ENSMUSG00000028800,433759
ENSMUSG00000107986,
ENSMUSG00000107416,
ENSMUSG00000107650,
ENSMUSG00000118674,115486742
ENSMUSG00000025091,18947
ENSMUSG00000118788,115486699
ENSMUSG00000092592,
ENSMUSG00000095831,258016
ENSMUSG00000108312,
ENSMUSG00000119359,115486677
ENSMUSG00000023349,56620
ENSMUSG00000118810,115486678
ENSMUSG00000119647,115486743
ENSMUSG00000119375,115486679
ENSMUSG00000118911,115486680
ENSMUSG00000118832,115486681
ENSMUSG00000074166,101835
ENSMUSG00002075438,
ENSMUSG00000115515,
ENSMUSG00000102370,
ENSMUSG00000045776,319476
ENSMUSG00000027811,75939
ENSMUSG00000119225,115486683
ENSMUSG00000034681,19826
ENSMUSG00000119101,115486684
ENSMUSG00000028133,66568
ENSMUSG00000024789,16452
ENSMUSG00000037541,210274
ENSMUSG00000043991,19290
ENSMUSG00000114595,
ENSMUSG00000075245,
ENSMUSG00000000168,235339
ENSMUSG00000114760,
ENSMUSG00000110185,109169
ENSMUSG00000035121,382913
ENSMUSG00000046727,66060
ENSMUSG00000090584,
ENSMUSG00000091998,
ENSMUSG00000089147,115487035
ENSMUSG00000109664,
ENSMUSG00000031712,16168
ENSMUSG00000000409,16818
ENSMUSG00000114758,
ENSMUSG00000114815,
ENSMUSG00000021944,14463
ENSMUSG00000024346,67199
ENSMUSG00000070291,100048658
ENSMUSG00000024589,83814
ENSMUSG00000083450,
ENSMUSG00000105993,100039899
ENSMUSG00000005696,20400
ENSMUSG00000042682,80795
ENSMUSG00000032344,214763
ENSMUSG00000106329,100038427
ENSMUSG00000098042,
ENSMUSG00000034009,381489
ENSMUSG00000087141,433022
ENSMUSG00000065182,115487045
ENSMUSG00000097984,
ENSMUSG00000030144,17474
ENSMUSG00000109893,
ENSMUSG00000031711,30932
ENSMUSG00000096727,16912
ENSMUSG00000119085,115488738
ENSMUSG00000022657,84544
ENSMUSG00000014453,12143
ENSMUSG00000090317,
ENSMUSG00000041444,330914
ENSMUSG00000099070,102465997
ENSMUSG00000077505,115485895
ENSMUSG00000035329,70611
ENSMUSG00000061887,72475
ENSMUSG00000025261,59026
ENSMUSG00000035095,219148
ENSMUSG00000043119,258270
ENSMUSG00002075823,
ENSMUSG00000022432,140557
ENSMUSG00002075460,
ENSMUSG00000112385,
ENSMUSG00000098229,
ENSMUSG00000045708,258990
ENSMUSG00000112583,
ENSMUSG00000114258,
ENSMUSG00000112867,
ENSMUSG00000112671,
ENSMUSG00000073111,258292
ENSMUSG00000111978,
ENSMUSG00000098204,
ENSMUSG00000032849,239273
ENSMUSG00000112851,
ENSMUSG00000098862,102466155
ENSMUSG00002075462,
ENSMUSG00000077586,115485879
ENSMUSG00000106512,
ENSMUSG00000077603,115485863
ENSMUSG00000112355,
ENSMUSG00000106496,
ENSMUSG00000105040,
ENSMUSG00000112050,
ENSMUSG00000108157,
ENSMUSG00000112455,
ENSMUSG00000112092,102635650
ENSMUSG00000112687,
ENSMUSG00000073110,258650
ENSMUSG00000112840,
ENSMUSG00000118485,
ENSMUSG00000054942,215708
ENSMUSG00000113549,
ENSMUSG00000048087,11615
ENSMUSG00000113678,
ENSMUSG00000119332,115488040
ENSMUSG00000102199,
ENSMUSG00000076500,
ENSMUSG00000114112,
ENSMUSG00000119274,115486021
ENSMUSG00000108193,
ENSMUSG00000113518,
ENSMUSG00000094669,258649
ENSMUSG00000022656,58998
ENSMUSG00000114039,
ENSMUSG00000047747,330812
ENSMUSG00000100476,
ENSMUSG00000035653,238205
ENSMUSG00000108149,
ENSMUSG00000094200,258648
ENSMUSG00000024132,13177
ENSMUSG00000030142,56619
ENSMUSG00000109600,
ENSMUSG00000109876,
ENSMUSG00000074228,
ENSMUSG00000031709,71310
ENSMUSG00000119617,115486685
ENSMUSG00000119929,115486628
ENSMUSG00000083500,
ENSMUSG00000078289,
ENSMUSG00000022431,67747
ENSMUSG00000119250,115486629
ENSMUSG00000093221,100526562
ENSMUSG00000109500,
ENSMUSG00000113456,
ENSMUSG00000119740,115486711
ENSMUSG00000113588,
ENSMUSG00000119428,115486636
ENSMUSG00002076648,
ENSMUSG00000119463,115486686
ENSMUSG00000113043,
ENSMUSG00000085745,
ENSMUSG00000088468,
ENSMUSG00000113725,
ENSMUSG00000113144,
ENSMUSG00000119279,115486630
ENSMUSG00000090744,102642386
ENSMUSG00000113171,
ENSMUSG00000113111,
ENSMUSG00000113395,
ENSMUSG00000113071,
ENSMUSG00000113523,
ENSMUSG00000113153,
ENSMUSG00000113890,
ENSMUSG00002075894,
ENSMUSG00000091396,
ENSMUSG00000114044,
ENSMUSG00000119505,115486738
ENSMUSG00000114078,
ENSMUSG00000090341,
ENSMUSG00000113590,
ENSMUSG00000119905,115486631
ENSMUSG00000108482,
ENSMUSG00000036333,77480
ENSMUSG00000118716,115486739
ENSMUSG00000118955,115486632
ENSMUSG00000119710,115486633
ENSMUSG00000118720,115486634
ENSMUSG00000062444,11775
ENSMUSG00000085861,666145
ENSMUSG00000024136,66705
ENSMUSG00000021565,74338
ENSMUSG00000050957,27356
ENSMUSG00000022377,13196
ENSMUSG00000020747,71947
ENSMUSG00000039097,19773
ENSMUSG00000071481,258293
ENSMUSG00000043605,18310
ENSMUSG00000107469,
ENSMUSG00000117834,
ENSMUSG00000110744,
ENSMUSG00000084985,
ENSMUSG00000091260,232358
ENSMUSG00000040901,332396
ENSMUSG00000047129,76640
ENSMUSG00000048693,258647
ENSMUSG00000101630,
ENSMUSG00000016495,67759
ENSMUSG00000096158,
ENSMUSG00000094145,667180
ENSMUSG00000019789,15214
ENSMUSG00000119100,115486378
ENSMUSG00000059411,258366
ENSMUSG00000037321,21354
ENSMUSG00000033174,23945
ENSMUSG00000110918,
ENSMUSG00000119396,115487562
ENSMUSG00000118948,115487567
ENSMUSG00000111396,
ENSMUSG00000103862,
ENSMUSG00000119409,115487559
ENSMUSG00000020052,17172
ENSMUSG00000110422,
ENSMUSG00000112460,
ENSMUSG00000031710,22227
ENSMUSG00000000295,69692
ENSMUSG00000116915,
ENSMUSG00000081624,
ENSMUSG00000116928,
ENSMUSG00000119721,115488751
ENSMUSG00002076801,
ENSMUSG00000116952,
ENSMUSG00002076255,
ENSMUSG00000067716,
ENSMUSG00000116986,
ENSMUSG00000048164,
ENSMUSG00000116756,
ENSMUSG00000041308,20650
ENSMUSG00000058550,73693
ENSMUSG00000006715,57441
ENSMUSG00000107289,
ENSMUSG00000087880,115486322
ENSMUSG00000106854,
ENSMUSG00000107117,
ENSMUSG00002075988,
ENSMUSG00000111382,
ENSMUSG00000111664,
ENSMUSG00000106451,
ENSMUSG00000105761,
ENSMUSG00000105088,
ENSMUSG00000020069,432467
ENSMUSG00000015971,56249
ENSMUSG00000037653,243043
ENSMUSG00000032342,68291
ENSMUSG00000025094,214084
ENSMUSG00000106189,
ENSMUSG00000107208,
ENSMUSG00000107234,
ENSMUSG00000106295,
ENSMUSG00000107363,
ENSMUSG00000106673,
ENSMUSG00000106753,
ENSMUSG00000107312,
ENSMUSG00000107148,
ENSMUSG00002076624,
ENSMUSG00000072419,73703
ENSMUSG00000119086,115490234
ENSMUSG00000043484,
ENSMUSG00000088969,115487029
ENSMUSG00000035151,244548
ENSMUSG00000106986,
ENSMUSG00000029158,75581
ENSMUSG00000107291,
ENSMUSG00000016496,60533
ENSMUSG00000032034,16521
ENSMUSG00000057315,231532
ENSMUSG00000098200,
ENSMUSG00000058933,
ENSMUSG00000113393,
ENSMUSG00000114123,
ENSMUSG00000112972,
ENSMUSG00000114148,
ENSMUSG00000118736,115488108
ENSMUSG00000113684,
ENSMUSG00000113602,
ENSMUSG00000041248,56379
ENSMUSG00000113208,
ENSMUSG00000113152,
ENSMUSG00000020644,15902
ENSMUSG00000104926,102466209
ENSMUSG00000115075,
ENSMUSG00000019132,79555
ENSMUSG00000116889,
ENSMUSG00000021953,58865
ENSMUSG00000074746,107368
ENSMUSG00000110573,
ENSMUSG00002075422,
ENSMUSG00000037742,13627
